	timestamp	length	highest_layer	host_ip	dest_ip	host_port	dest_port
753	1521397353.581331	329	DNS	162.212.156.148	10.0.2.15	53	43917
754	1521397353.581391	324	DNS	10.0.2.15	162.212.156.148	43917	53
755	1521397353.595774	329	DNS	162.212.156.148	10.0.2.15	53	43917
756	1521397353.595833	324	DNS	10.0.2.15	162.212.156.148	43917	53
757	1521397353.61514	329	DNS	162.212.156.148	10.0.2.15	53	43917
758	1521397353.615204	225	DNS	10.0.2.15	162.212.156.148	43917	53
759	1521397353.629293	292	DNS	162.212.156.148	10.0.2.15	53	43917
760	1521397353.629724	324	DNS	10.0.2.15	162.212.156.148	43917	53
761	1521397353.643972	329	DNS	162.212.156.148	10.0.2.15	53	43917
762	1521397353.64406	324	DNS	10.0.2.15	162.212.156.148	43917	53
763	1521397353.657833	329	DNS	162.212.156.148	10.0.2.15	53	43917
764	1521397353.657898	324	DNS	10.0.2.15	162.212.156.148	43917	53
765	1521397353.671214	329	DNS	162.212.156.148	10.0.2.15	53	43917
766	1521397353.671282	324	DNS	10.0.2.15	162.212.156.148	43917	53
767	1521397353.686487	329	DNS	162.212.156.148	10.0.2.15	53	43917
768	1521397353.686551	324	DNS	10.0.2.15	162.212.156.148	43917	53
769	1521397353.699569	329	DNS	162.212.156.148	10.0.2.15	53	43917
770	1521397353.699631	225	DNS	10.0.2.15	162.212.156.148	43917	53
771	1521397353.71624	292	DNS	162.212.156.148	10.0.2.15	53	43917
772	1521397353.71646	324	DNS	10.0.2.15	162.212.156.148	43917	53
773	1521397353.730573	329	DNS	162.212.156.148	10.0.2.15	53	43917
774	1521397353.73063	324	DNS	10.0.2.15	162.212.156.148	43917	53
775	1521397353.74439	329	DNS	162.212.156.148	10.0.2.15	53	43917
776	1521397353.74447	324	DNS	10.0.2.15	162.212.156.148	43917	53
777	1521397353.759037	329	DNS	162.212.156.148	10.0.2.15	53	43917
778	1521397353.759116	324	DNS	10.0.2.15	162.212.156.148	43917	53
779	1521397353.776377	329	DNS	162.212.156.148	10.0.2.15	53	43917
780	1521397353.776453	324	DNS	10.0.2.15	162.212.156.148	43917	53
781	1521397353.790739	329	DNS	162.212.156.148	10.0.2.15	53	43917
782	1521397353.790807	225	DNS	10.0.2.15	162.212.156.148	43917	53
783	1521397353.804906	292	DNS	162.212.156.148	10.0.2.15	53	43917
784	1521397353.805401	324	DNS	10.0.2.15	162.212.156.148	43917	53
785	1521397353.821191	329	DNS	162.212.156.148	10.0.2.15	53	43917
786	1521397353.821269	324	DNS	10.0.2.15	162.212.156.148	43917	53
787	1521397353.836336	329	DNS	162.212.156.148	10.0.2.15	53	43917
788	1521397353.836394	324	DNS	10.0.2.15	162.212.156.148	43917	53
789	1521397353.851404	329	DNS	162.212.156.148	10.0.2.15	53	43917
790	1521397353.851467	324	DNS	10.0.2.15	162.212.156.148	43917	53
791	1521397353.865316	329	DNS	162.212.156.148	10.0.2.15	53	43917
792	1521397353.86538	324	DNS	10.0.2.15	162.212.156.148	43917	53
793	1521397353.87837	329	DNS	162.212.156.148	10.0.2.15	53	43917
794	1521397353.878421	225	DNS	10.0.2.15	162.212.156.148	43917	53
795	1521397353.894023	292	DNS	162.212.156.148	10.0.2.15	53	43917
796	1521397353.894231	324	DNS	10.0.2.15	162.212.156.148	43917	53
797	1521397353.911319	329	DNS	162.212.156.148	10.0.2.15	53	43917
798	1521397353.911449	324	DNS	10.0.2.15	162.212.156.148	43917	53
799	1521397353.957431	329	DNS	162.212.156.148	10.0.2.15	53	43917
800	1521397353.957497	324	DNS	10.0.2.15	162.212.156.148	43917	53
801	1521397353.970801	329	DNS	162.212.156.148	10.0.2.15	53	43917
802	1521397353.970885	324	DNS	10.0.2.15	162.212.156.148	43917	53
803	1521397353.985665	329	DNS	162.212.156.148	10.0.2.15	53	43917
804	1521397353.985727	324	DNS	10.0.2.15	162.212.156.148	43917	53
805	1521397353.999363	329	DNS	162.212.156.148	10.0.2.15	53	43917
806	1521397353.999421	225	DNS	10.0.2.15	162.212.156.148	43917	53
807	1521397354.021159	292	DNS	162.212.156.148	10.0.2.15	53	43917
808	1521397354.021501	324	DNS	10.0.2.15	162.212.156.148	43917	53
809	1521397354.035024	329	DNS	162.212.156.148	10.0.2.15	53	43917
810	1521397354.035085	324	DNS	10.0.2.15	162.212.156.148	43917	53
811	1521397354.048955	329	DNS	162.212.156.148	10.0.2.15	53	43917
812	1521397354.049051	324	DNS	10.0.2.15	162.212.156.148	43917	53
813	1521397354.066379	329	DNS	162.212.156.148	10.0.2.15	53	43917
814	1521397354.066441	324	DNS	10.0.2.15	162.212.156.148	43917	53
815	1521397354.0799	329	DNS	162.212.156.148	10.0.2.15	53	43917
816	1521397354.079977	324	DNS	10.0.2.15	162.212.156.148	43917	53
817	1521397354.095197	329	DNS	162.212.156.148	10.0.2.15	53	43917
818	1521397354.09527	225	DNS	10.0.2.15	162.212.156.148	43917	53
819	1521397354.109076	292	DNS	162.212.156.148	10.0.2.15	53	43917
820	1521397354.109286	324	DNS	10.0.2.15	162.212.156.148	43917	53
821	1521397354.123658	329	DNS	162.212.156.148	10.0.2.15	53	43917
822	1521397354.123723	324	DNS	10.0.2.15	162.212.156.148	43917	53
823	1521397354.137282	329	DNS	162.212.156.148	10.0.2.15	53	43917
824	1521397354.137341	324	DNS	10.0.2.15	162.212.156.148	43917	53
825	1521397354.152171	329	DNS	162.212.156.148	10.0.2.15	53	43917
826	1521397354.152232	324	DNS	10.0.2.15	162.212.156.148	43917	53
827	1521397354.178239	329	DNS	162.212.156.148	10.0.2.15	53	43917
828	1521397354.178299	324	DNS	10.0.2.15	162.212.156.148	43917	53
829	1521397354.193205	329	DNS	162.212.156.148	10.0.2.15	53	43917
830	1521397354.193276	225	DNS	10.0.2.15	162.212.156.148	43917	53
831	1521397354.207753	292	DNS	162.212.156.148	10.0.2.15	53	43917
832	1521397354.207954	324	DNS	10.0.2.15	162.212.156.148	43917	53
833	1521397354.221155	329	DNS	162.212.156.148	10.0.2.15	53	43917
834	1521397354.221217	324	DNS	10.0.2.15	162.212.156.148	43917	53
835	1521397354.236335	329	DNS	162.212.156.148	10.0.2.15	53	43917
836	1521397354.236412	324	DNS	10.0.2.15	162.212.156.148	43917	53
837	1521397354.253252	329	DNS	162.212.156.148	10.0.2.15	53	43917
838	1521397354.253329	324	DNS	10.0.2.15	162.212.156.148	43917	53
839	1521397354.269092	329	DNS	162.212.156.148	10.0.2.15	53	43917
840	1521397354.269157	324	DNS	10.0.2.15	162.212.156.148	43917	53
841	1521397354.28381	329	DNS	162.212.156.148	10.0.2.15	53	43917
842	1521397354.283893	225	DNS	10.0.2.15	162.212.156.148	43917	53
843	1521397354.299009	292	DNS	162.212.156.148	10.0.2.15	53	43917
844	1521397354.299213	324	DNS	10.0.2.15	162.212.156.148	43917	53
845	1521397354.312938	329	DNS	162.212.156.148	10.0.2.15	53	43917
846	1521397354.313006	324	DNS	10.0.2.15	162.212.156.148	43917	53
847	1521397354.328316	329	DNS	162.212.156.148	10.0.2.15	53	43917
848	1521397354.328401	324	DNS	10.0.2.15	162.212.156.148	43917	53
849	1521397354.341478	329	DNS	162.212.156.148	10.0.2.15	53	43917
850	1521397354.341538	324	DNS	10.0.2.15	162.212.156.148	43917	53
851	1521397354.355562	329	DNS	162.212.156.148	10.0.2.15	53	43917
852	1521397354.355622	324	DNS	10.0.2.15	162.212.156.148	43917	53
853	1521397354.370359	329	DNS	162.212.156.148	10.0.2.15	53	43917
854	1521397354.370418	225	DNS	10.0.2.15	162.212.156.148	43917	53
855	1521397354.384561	292	DNS	162.212.156.148	10.0.2.15	53	43917
856	1521397354.384832	324	DNS	10.0.2.15	162.212.156.148	43917	53
857	1521397354.398538	329	DNS	162.212.156.148	10.0.2.15	53	43917
858	1521397354.398594	324	DNS	10.0.2.15	162.212.156.148	43917	53
859	1521397354.412463	329	DNS	162.212.156.148	10.0.2.15	53	43917
860	1521397354.412534	324	DNS	10.0.2.15	162.212.156.148	43917	53
861	1521397354.427036	329	DNS	162.212.156.148	10.0.2.15	53	43917
862	1521397354.427098	324	DNS	10.0.2.15	162.212.156.148	43917	53
863	1521397354.441751	329	DNS	162.212.156.148	10.0.2.15	53	43917
864	1521397354.44184	324	DNS	10.0.2.15	162.212.156.148	43917	53
865	1521397354.462112	329	DNS	162.212.156.148	10.0.2.15	53	43917
866	1521397354.462182	225	DNS	10.0.2.15	162.212.156.148	43917	53
867	1521397354.477268	292	DNS	162.212.156.148	10.0.2.15	53	43917
868	1521397354.477606	324	DNS	10.0.2.15	162.212.156.148	43917	53
869	1521397354.491414	329	DNS	162.212.156.148	10.0.2.15	53	43917
870	1521397354.491477	324	DNS	10.0.2.15	162.212.156.148	43917	53
871	1521397354.505842	329	DNS	162.212.156.148	10.0.2.15	53	43917
872	1521397354.506052	324	DNS	10.0.2.15	162.212.156.148	43917	53
873	1521397354.520172	329	DNS	162.212.156.148	10.0.2.15	53	43917
874	1521397354.520234	324	DNS	10.0.2.15	162.212.156.148	43917	53
875	1521397354.533898	329	DNS	162.212.156.148	10.0.2.15	53	43917
876	1521397354.533955	324	DNS	10.0.2.15	162.212.156.148	43917	53
877	1521397354.547714	329	DNS	162.212.156.148	10.0.2.15	53	43917
878	1521397354.547792	225	DNS	10.0.2.15	162.212.156.148	43917	53
879	1521397354.562198	292	DNS	162.212.156.148	10.0.2.15	53	43917
880	1521397354.562408	324	DNS	10.0.2.15	162.212.156.148	43917	53
881	1521397354.576102	329	DNS	162.212.156.148	10.0.2.15	53	43917
882	1521397354.576162	324	DNS	10.0.2.15	162.212.156.148	43917	53
883	1521397354.591264	329	DNS	162.212.156.148	10.0.2.15	53	43917
884	1521397354.591322	324	DNS	10.0.2.15	162.212.156.148	43917	53
885	1521397354.605927	329	DNS	162.212.156.148	10.0.2.15	53	43917
886	1521397354.605983	324	DNS	10.0.2.15	162.212.156.148	43917	53
887	1521397354.621108	329	DNS	162.212.156.148	10.0.2.15	53	43917
888	1521397354.62117	324	DNS	10.0.2.15	162.212.156.148	43917	53
889	1521397354.636569	329	DNS	162.212.156.148	10.0.2.15	53	43917
890	1521397354.636663	225	DNS	10.0.2.15	162.212.156.148	43917	53
891	1521397354.650911	292	DNS	162.212.156.148	10.0.2.15	53	43917
892	1521397354.651133	324	DNS	10.0.2.15	162.212.156.148	43917	53
893	1521397354.664807	329	DNS	162.212.156.148	10.0.2.15	53	43917
894	1521397354.66488	324	DNS	10.0.2.15	162.212.156.148	43917	53
895	1521397354.679227	329	DNS	162.212.156.148	10.0.2.15	53	43917
896	1521397354.679292	324	DNS	10.0.2.15	162.212.156.148	43917	53
897	1521397354.693673	329	DNS	162.212.156.148	10.0.2.15	53	43917
898	1521397354.693767	324	DNS	10.0.2.15	162.212.156.148	43917	53
899	1521397354.70866	329	DNS	162.212.156.148	10.0.2.15	53	43917
900	1521397354.708717	324	DNS	10.0.2.15	162.212.156.148	43917	53
901	1521397354.722523	329	DNS	162.212.156.148	10.0.2.15	53	43917
902	1521397354.722591	225	DNS	10.0.2.15	162.212.156.148	43917	53
903	1521397354.739954	292	DNS	162.212.156.148	10.0.2.15	53	43917
904	1521397354.740183	324	DNS	10.0.2.15	162.212.156.148	43917	53
905	1521397354.769784	329	DNS	162.212.156.148	10.0.2.15	53	43917
906	1521397354.76985	324	DNS	10.0.2.15	162.212.156.148	43917	53
907	1521397354.784217	329	DNS	162.212.156.148	10.0.2.15	53	43917
908	1521397354.784275	324	DNS	10.0.2.15	162.212.156.148	43917	53
909	1521397354.797626	329	DNS	162.212.156.148	10.0.2.15	53	43917
910	1521397354.797688	324	DNS	10.0.2.15	162.212.156.148	43917	53
911	1521397354.812056	329	DNS	162.212.156.148	10.0.2.15	53	43917
912	1521397354.812232	324	DNS	10.0.2.15	162.212.156.148	43917	53
913	1521397354.826831	329	DNS	162.212.156.148	10.0.2.15	53	43917
914	1521397354.826917	225	DNS	10.0.2.15	162.212.156.148	43917	53
915	1521397354.841215	292	DNS	162.212.156.148	10.0.2.15	53	43917
916	1521397354.841417	324	DNS	10.0.2.15	162.212.156.148	43917	53
917	1521397354.855643	329	DNS	162.212.156.148	10.0.2.15	53	43917
918	1521397354.855704	324	DNS	10.0.2.15	162.212.156.148	43917	53
919	1521397354.869454	329	DNS	162.212.156.148	10.0.2.15	53	43917
920	1521397354.869509	324	DNS	10.0.2.15	162.212.156.148	43917	53
921	1521397354.904996	329	DNS	162.212.156.148	10.0.2.15	53	43917
922	1521397354.905057	324	DNS	10.0.2.15	162.212.156.148	43917	53
923	1521397354.919345	329	DNS	162.212.156.148	10.0.2.15	53	43917
924	1521397354.919407	324	DNS	10.0.2.15	162.212.156.148	43917	53
925	1521397354.933778	329	DNS	162.212.156.148	10.0.2.15	53	43917
926	1521397354.933839	225	DNS	10.0.2.15	162.212.156.148	43917	53
927	1521397354.948399	292	DNS	162.212.156.148	10.0.2.15	53	43917
928	1521397354.9486	324	DNS	10.0.2.15	162.212.156.148	43917	53
929	1521397354.963366	329	DNS	162.212.156.148	10.0.2.15	53	43917
930	1521397354.963427	324	DNS	10.0.2.15	162.212.156.148	43917	53
931	1521397354.977907	329	DNS	162.212.156.148	10.0.2.15	53	43917
932	1521397354.977969	324	DNS	10.0.2.15	162.212.156.148	43917	53
933	1521397354.992202	329	DNS	162.212.156.148	10.0.2.15	53	43917
934	1521397354.992265	324	DNS	10.0.2.15	162.212.156.148	43917	53
935	1521397355.006212	329	DNS	162.212.156.148	10.0.2.15	53	43917
936	1521397355.006272	324	DNS	10.0.2.15	162.212.156.148	43917	53
937	1521397355.021518	329	DNS	162.212.156.148	10.0.2.15	53	43917
938	1521397355.021642	225	DNS	10.0.2.15	162.212.156.148	43917	53
939	1521397355.08442	230	DNS	162.212.156.148	10.0.2.15	53	43917
940	1521397355.084812	324	DNS	10.0.2.15	162.212.156.148	43917	53
941	1521397355.098218	329	DNS	162.212.156.148	10.0.2.15	53	43917
942	1521397355.098281	324	DNS	10.0.2.15	162.212.156.148	43917	53
943	1521397355.112576	391	DNS	162.212.156.148	10.0.2.15	53	43917
944	1521397355.112665	324	DNS	10.0.2.15	162.212.156.148	43917	53
945	1521397355.126863	329	DNS	162.212.156.148	10.0.2.15	53	43917
946	1521397355.126922	324	DNS	10.0.2.15	162.212.156.148	43917	53
947	1521397355.141349	329	DNS	162.212.156.148	10.0.2.15	53	43917
948	1521397355.141406	324	DNS	10.0.2.15	162.212.156.148	43917	53
949	1521397355.158306	329	DNS	162.212.156.148	10.0.2.15	53	43917
950	1521397355.158369	225	DNS	10.0.2.15	162.212.156.148	43917	53
951	1521397355.193264	230	DNS	162.212.156.148	10.0.2.15	53	43917
952	1521397355.193454	324	DNS	10.0.2.15	162.212.156.148	43917	53
953	1521397355.2077	329	DNS	162.212.156.148	10.0.2.15	53	43917
954	1521397355.207807	324	DNS	10.0.2.15	162.212.156.148	43917	53
955	1521397355.222675	391	DNS	162.212.156.148	10.0.2.15	53	43917
956	1521397355.22283	324	DNS	10.0.2.15	162.212.156.148	43917	53
957	1521397355.236324	329	DNS	162.212.156.148	10.0.2.15	53	43917
958	1521397355.236388	324	DNS	10.0.2.15	162.212.156.148	43917	53
959	1521397355.251633	329	DNS	162.212.156.148	10.0.2.15	53	43917
960	1521397355.251696	324	DNS	10.0.2.15	162.212.156.148	43917	53
961	1521397355.264786	329	DNS	162.212.156.148	10.0.2.15	53	43917
962	1521397355.264861	225	DNS	10.0.2.15	162.212.156.148	43917	53
963	1521397355.301023	230	DNS	162.212.156.148	10.0.2.15	53	43917
964	1521397355.301211	324	DNS	10.0.2.15	162.212.156.148	43917	53
965	1521397355.315511	329	DNS	162.212.156.148	10.0.2.15	53	43917
966	1521397355.315585	324	DNS	10.0.2.15	162.212.156.148	43917	53
967	1521397355.32911	391	DNS	162.212.156.148	10.0.2.15	53	43917
968	1521397355.329281	324	DNS	10.0.2.15	162.212.156.148	43917	53
969	1521397355.343681	329	DNS	162.212.156.148	10.0.2.15	53	43917
970	1521397355.343744	324	DNS	10.0.2.15	162.212.156.148	43917	53
971	1521397355.359519	329	DNS	162.212.156.148	10.0.2.15	53	43917
972	1521397355.359578	324	DNS	10.0.2.15	162.212.156.148	43917	53
973	1521397355.374122	329	DNS	162.212.156.148	10.0.2.15	53	43917
974	1521397355.374183	225	DNS	10.0.2.15	162.212.156.148	43917	53
975	1521397355.409821	230	DNS	162.212.156.148	10.0.2.15	53	43917
976	1521397355.410018	324	DNS	10.0.2.15	162.212.156.148	43917	53
977	1521397355.425217	329	DNS	162.212.156.148	10.0.2.15	53	43917
978	1521397355.425294	324	DNS	10.0.2.15	162.212.156.148	43917	53
979	1521397355.439986	391	DNS	162.212.156.148	10.0.2.15	53	43917
980	1521397355.440103	324	DNS	10.0.2.15	162.212.156.148	43917	53
981	1521397355.456497	329	DNS	162.212.156.148	10.0.2.15	53	43917
982	1521397355.456569	324	DNS	10.0.2.15	162.212.156.148	43917	53
983	1521397355.470856	329	DNS	162.212.156.148	10.0.2.15	53	43917
984	1521397355.470929	324	DNS	10.0.2.15	162.212.156.148	43917	53
985	1521397355.48511	329	DNS	162.212.156.148	10.0.2.15	53	43917
986	1521397355.485185	225	DNS	10.0.2.15	162.212.156.148	43917	53
987	1521397355.520039	230	DNS	162.212.156.148	10.0.2.15	53	43917
988	1521397355.520594	324	DNS	10.0.2.15	162.212.156.148	43917	53
989	1521397355.545059	392	DNS	162.212.156.148	10.0.2.15	53	43917
990	1521397355.545152	324	DNS	10.0.2.15	162.212.156.148	43917	53
991	1521397355.559459	329	DNS	162.212.156.148	10.0.2.15	53	43917
992	1521397355.559595	324	DNS	10.0.2.15	162.212.156.148	43917	53
993	1521397355.578625	329	DNS	162.212.156.148	10.0.2.15	53	43917
994	1521397355.578685	324	DNS	10.0.2.15	162.212.156.148	43917	53
995	1521397355.592521	329	DNS	162.212.156.148	10.0.2.15	53	43917
996	1521397355.592599	324	DNS	10.0.2.15	162.212.156.148	43917	53
997	1521397355.60742	329	DNS	162.212.156.148	10.0.2.15	53	43917
998	1521397355.607484	225	DNS	10.0.2.15	162.212.156.148	43917	53
999	1521397355.642456	230	DNS	162.212.156.148	10.0.2.15	53	43917
1000	1521397355.642654	324	DNS	10.0.2.15	162.212.156.148	43917	53
1001	1521397355.659548	329	DNS	162.212.156.148	10.0.2.15	53	43917
1002	1521397355.659618	324	DNS	10.0.2.15	162.212.156.148	43917	53
1003	1521397355.675265	391	DNS	162.212.156.148	10.0.2.15	53	43917
1004	1521397355.675343	324	DNS	10.0.2.15	162.212.156.148	43917	53
1005	1521397355.695521	329	DNS	162.212.156.148	10.0.2.15	53	43917
1006	1521397355.695584	324	DNS	10.0.2.15	162.212.156.148	43917	53
1007	1521397355.710455	329	DNS	162.212.156.148	10.0.2.15	53	43917
1008	1521397355.710518	324	DNS	10.0.2.15	162.212.156.148	43917	53
1009	1521397355.724213	329	DNS	162.212.156.148	10.0.2.15	53	43917
1010	1521397355.724284	225	DNS	10.0.2.15	162.212.156.148	43917	53
1011	1521397355.762002	230	DNS	162.212.156.148	10.0.2.15	53	43917
1012	1521397355.762338	324	DNS	10.0.2.15	162.212.156.148	43917	53
1013	1521397355.776105	392	DNS	162.212.156.148	10.0.2.15	53	43917
1014	1521397355.776187	324	DNS	10.0.2.15	162.212.156.148	43917	53
1015	1521397355.790555	329	DNS	162.212.156.148	10.0.2.15	53	43917
1016	1521397355.790615	324	DNS	10.0.2.15	162.212.156.148	43917	53
1017	1521397355.81868	329	DNS	162.212.156.148	10.0.2.15	53	43917
1018	1521397355.818745	324	DNS	10.0.2.15	162.212.156.148	43917	53
1019	1521397355.833622	329	DNS	162.212.156.148	10.0.2.15	53	43917
1020	1521397355.833679	324	DNS	10.0.2.15	162.212.156.148	43917	53
1021	1521397355.84679	329	DNS	162.212.156.148	10.0.2.15	53	43917
1022	1521397355.846852	225	DNS	10.0.2.15	162.212.156.148	43917	53
1023	1521397355.888173	230	DNS	162.212.156.148	10.0.2.15	53	43917
1024	1521397355.888363	324	DNS	10.0.2.15	162.212.156.148	43917	53
1025	1521397355.904129	391	DNS	162.212.156.148	10.0.2.15	53	43917
1026	1521397355.904364	324	DNS	10.0.2.15	162.212.156.148	43917	53
1027	1521397355.91834	329	DNS	162.212.156.148	10.0.2.15	53	43917
1028	1521397355.918403	324	DNS	10.0.2.15	162.212.156.148	43917	53
1029	1521397355.934482	329	DNS	162.212.156.148	10.0.2.15	53	43917
1030	1521397355.934548	324	DNS	10.0.2.15	162.212.156.148	43917	53
1031	1521397355.966715	329	DNS	162.212.156.148	10.0.2.15	53	43917
1032	1521397355.966782	324	DNS	10.0.2.15	162.212.156.148	43917	53
1033	1521397355.981199	329	DNS	162.212.156.148	10.0.2.15	53	43917
1034	1521397355.98131	225	DNS	10.0.2.15	162.212.156.148	43917	53
1035	1521397356.019776	230	DNS	162.212.156.148	10.0.2.15	53	43917
1036	1521397356.019972	324	DNS	10.0.2.15	162.212.156.148	43917	53
1037	1521397356.036229	329	DNS	162.212.156.148	10.0.2.15	53	43917
1038	1521397356.036286	324	DNS	10.0.2.15	162.212.156.148	43917	53
1039	1521397356.050774	391	DNS	162.212.156.148	10.0.2.15	53	43917
1040	1521397356.050854	324	DNS	10.0.2.15	162.212.156.148	43917	53
1041	1521397356.06419	329	DNS	162.212.156.148	10.0.2.15	53	43917
1042	1521397356.064251	324	DNS	10.0.2.15	162.212.156.148	43917	53
1043	1521397356.078483	329	DNS	162.212.156.148	10.0.2.15	53	43917
1044	1521397356.078548	324	DNS	10.0.2.15	162.212.156.148	43917	53
1045	1521397356.092859	329	DNS	162.212.156.148	10.0.2.15	53	43917
1046	1521397356.092922	225	DNS	10.0.2.15	162.212.156.148	43917	53
1047	1521397356.128511	230	DNS	162.212.156.148	10.0.2.15	53	43917
1048	1521397356.128693	324	DNS	10.0.2.15	162.212.156.148	43917	53
1049	1521397356.144048	329	DNS	162.212.156.148	10.0.2.15	53	43917
1050	1521397356.14414	324	DNS	10.0.2.15	162.212.156.148	43917	53
1051	1521397356.158259	391	DNS	162.212.156.148	10.0.2.15	53	43917
1052	1521397356.158344	324	DNS	10.0.2.15	162.212.156.148	43917	53
1053	1521397356.171945	329	DNS	162.212.156.148	10.0.2.15	53	43917
1054	1521397356.172011	324	DNS	10.0.2.15	162.212.156.148	43917	53
1055	1521397356.18591	329	DNS	162.212.156.148	10.0.2.15	53	43917
1056	1521397356.185983	324	DNS	10.0.2.15	162.212.156.148	43917	53
1057	1521397356.202458	329	DNS	162.212.156.148	10.0.2.15	53	43917
1058	1521397356.202535	225	DNS	10.0.2.15	162.212.156.148	43917	53
1059	1521397356.237514	230	DNS	162.212.156.148	10.0.2.15	53	43917
1060	1521397356.237702	324	DNS	10.0.2.15	162.212.156.148	43917	53
1061	1521397356.253059	329	DNS	162.212.156.148	10.0.2.15	53	43917
1062	1521397356.253121	324	DNS	10.0.2.15	162.212.156.148	43917	53
1063	1521397356.270303	391	DNS	162.212.156.148	10.0.2.15	53	43917
1064	1521397356.270379	324	DNS	10.0.2.15	162.212.156.148	43917	53
1065	1521397356.283982	329	DNS	162.212.156.148	10.0.2.15	53	43917
1066	1521397356.284119	324	DNS	10.0.2.15	162.212.156.148	43917	53
1067	1521397356.297684	329	DNS	162.212.156.148	10.0.2.15	53	43917
1068	1521397356.297744	324	DNS	10.0.2.15	162.212.156.148	43917	53
1069	1521397356.313468	329	DNS	162.212.156.148	10.0.2.15	53	43917
1070	1521397356.313544	225	DNS	10.0.2.15	162.212.156.148	43917	53
1071	1521397356.347721	230	DNS	162.212.156.148	10.0.2.15	53	43917
1072	1521397356.34793	324	DNS	10.0.2.15	162.212.156.148	43917	53
1073	1521397356.361793	329	DNS	162.212.156.148	10.0.2.15	53	43917
1074	1521397356.361931	324	DNS	10.0.2.15	162.212.156.148	43917	53
1075	1521397356.37789	392	DNS	162.212.156.148	10.0.2.15	53	43917
1076	1521397356.37797	324	DNS	10.0.2.15	162.212.156.148	43917	53
1077	1521397356.394114	329	DNS	162.212.156.148	10.0.2.15	53	43917
1078	1521397356.394185	324	DNS	10.0.2.15	162.212.156.148	43917	53
1079	1521397356.407857	329	DNS	162.212.156.148	10.0.2.15	53	43917
1080	1521397356.407947	324	DNS	10.0.2.15	162.212.156.148	43917	53
1081	1521397356.421739	329	DNS	162.212.156.148	10.0.2.15	53	43917
1082	1521397356.421803	225	DNS	10.0.2.15	162.212.156.148	43917	53
1083	1521397356.455437	230	DNS	162.212.156.148	10.0.2.15	53	43917
1084	1521397356.455692	324	DNS	10.0.2.15	162.212.156.148	43917	53
1085	1521397356.470627	329	DNS	162.212.156.148	10.0.2.15	53	43917
1086	1521397356.470695	324	DNS	10.0.2.15	162.212.156.148	43917	53
1087	1521397356.484635	392	DNS	162.212.156.148	10.0.2.15	53	43917
1088	1521397356.484868	324	DNS	10.0.2.15	162.212.156.148	43917	53
1089	1521397356.499031	329	DNS	162.212.156.148	10.0.2.15	53	43917
1090	1521397356.499101	324	DNS	10.0.2.15	162.212.156.148	43917	53
1091	1521397356.514689	329	DNS	162.212.156.148	10.0.2.15	53	43917
1092	1521397356.514746	324	DNS	10.0.2.15	162.212.156.148	43917	53
1093	1521397356.528729	329	DNS	162.212.156.148	10.0.2.15	53	43917
1094	1521397356.528797	225	DNS	10.0.2.15	162.212.156.148	43917	53
1095	1521397356.565294	230	DNS	162.212.156.148	10.0.2.15	53	43917
1096	1521397356.56548	324	DNS	10.0.2.15	162.212.156.148	43917	53
1097	1521397356.58646	392	DNS	162.212.156.148	10.0.2.15	53	43917
1098	1521397356.586549	324	DNS	10.0.2.15	162.212.156.148	43917	53
1099	1521397356.600588	329	DNS	162.212.156.148	10.0.2.15	53	43917
1100	1521397356.600646	324	DNS	10.0.2.15	162.212.156.148	43917	53
1101	1521397356.613952	329	DNS	162.212.156.148	10.0.2.15	53	43917
1102	1521397356.614009	324	DNS	10.0.2.15	162.212.156.148	43917	53
1103	1521397356.629567	329	DNS	162.212.156.148	10.0.2.15	53	43917
1104	1521397356.629628	324	DNS	10.0.2.15	162.212.156.148	43917	53
1105	1521397356.642364	329	DNS	162.212.156.148	10.0.2.15	53	43917
1106	1521397356.642424	225	DNS	10.0.2.15	162.212.156.148	43917	53
1107	1521397356.677035	230	DNS	162.212.156.148	10.0.2.15	53	43917
1108	1521397356.677219	324	DNS	10.0.2.15	162.212.156.148	43917	53
1109	1521397356.691456	329	DNS	162.212.156.148	10.0.2.15	53	43917
1110	1521397356.691534	324	DNS	10.0.2.15	162.212.156.148	43917	53
1111	1521397356.70525	392	DNS	162.212.156.148	10.0.2.15	53	43917
1112	1521397356.705333	324	DNS	10.0.2.15	162.212.156.148	43917	53
1113	1521397356.719972	329	DNS	162.212.156.148	10.0.2.15	53	43917
1114	1521397356.720032	324	DNS	10.0.2.15	162.212.156.148	43917	53
1115	1521397356.734324	329	DNS	162.212.156.148	10.0.2.15	53	43917
1116	1521397356.734383	324	DNS	10.0.2.15	162.212.156.148	43917	53
1117	1521397356.750892	329	DNS	162.212.156.148	10.0.2.15	53	43917
1118	1521397356.750955	225	DNS	10.0.2.15	162.212.156.148	43917	53
1119	1521397356.786935	230	DNS	162.212.156.148	10.0.2.15	53	43917
1120	1521397356.787121	324	DNS	10.0.2.15	162.212.156.148	43917	53
1121	1521397356.802609	329	DNS	162.212.156.148	10.0.2.15	53	43917
1122	1521397356.802686	324	DNS	10.0.2.15	162.212.156.148	43917	53
1123	1521397356.823033	392	DNS	162.212.156.148	10.0.2.15	53	43917
1124	1521397356.823112	324	DNS	10.0.2.15	162.212.156.148	43917	53
1125	1521397356.837097	329	DNS	162.212.156.148	10.0.2.15	53	43917
1126	1521397356.837156	324	DNS	10.0.2.15	162.212.156.148	43917	53
